split,world_file,seed,difficulty,scenario,structured_blocker_count,random_obstacle_count,boundary_wall_count,total_box_count,direct_path_blocked,straight_distance_m,astar_path_length_m,path_stretch_ratio,start_x,start_y,start_yaw,goal_x,goal_y,curriculum_origin
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300345.yaml,300345,easy,double_block,2,4,4,8,True,5.8483,7.2227,1.235,2.123388,2.618871,-2.593335,-2.675872,-0.723184,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300263.yaml,300263,hard,clear,0,13,4,17,False,6.7061,7.0571,1.0523,-2.871876,4.10682,-0.036292,3.734767,2.956212,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300126.yaml,300126,easy,direct_block,1,3,4,7,True,6.8153,7.369,1.0812,0.247838,3.312787,-1.9321,-1.471822,-3.28197,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100220.yaml,1100220,medium,double_block,2,18,4,22,True,7.1789,10.57,1.4724,-3.092848,1.175912,0.454853,3.623736,3.710573,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100197.yaml,1100197,hard,double_block,2,19,4,23,True,5.1783,6.5714,1.269,1.458632,-1.15422,2.911316,-3.386979,0.67187,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_direct_block_seed_1100002.yaml,1100002,hard,direct_block,1,18,4,22,True,6.3653,10.402,1.6342,-2.14741,-2.309576,1.770733,-2.833383,4.018682,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300261.yaml,300261,easy,double_block,2,3,4,7,True,7.3264,8.0227,1.095,3.244679,-0.590232,2.989496,-3.881715,1.110045,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300377.yaml,300377,hard,double_block,2,14,4,18,True,7.3062,9.5049,1.3009,1.499979,-3.56036,1.343737,3.369602,3.502599,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_clear_seed_1100159.yaml,1100159,easy,clear,0,15,4,19,False,5.0727,5.1049,1.0064,2.846867,0.117766,2.311138,-0.639311,3.802677,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300019.yaml,300019,medium,clear,0,8,4,12,False,5.787,5.76,0.9953,1.508358,-3.41878,1.510614,1.496662,2.368237,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100224.yaml,1100224,hard,double_block,2,18,4,22,True,6.3254,10.8341,1.7128,2.000528,3.442566,-1.441969,2.371083,-2.871972,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300398.yaml,300398,hard,direct_block,1,10,4,14,True,4.5525,5.6971,1.2514,-2.032616,0.426662,0.79411,0.773182,4.011763,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300145.yaml,300145,medium,double_block,2,9,4,13,True,5.3085,6.9198,1.3035,1.441243,-1.635225,-3.012195,-3.836573,-2.205088,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100160.yaml,1100160,medium,double_block,2,17,4,21,True,6.1105,9.2535,1.5144,-2.781623,-0.850584,0.025206,3.290908,-1.53031,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_clear_seed_1100143.yaml,1100143,hard,clear,0,20,4,24,False,4.7946,5.2422,1.0933,-0.88464,-1.026438,0.361984,3.541111,0.817703,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300325.yaml,300325,medium,double_block,2,9,4,13,True,7.8421,8.9586,1.1424,3.376912,0.414353,-3.009321,-4.177778,-1.689108,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100022.yaml,1100022,medium,direct_block,1,18,4,22,True,8.1839,9.8992,1.2096,4.113823,-3.686347,2.05806,0.685248,3.744795,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300349.yaml,300349,medium,double_block,2,9,4,13,True,7.2364,8.2855,1.145,2.364528,-3.726752,2.155872,-2.206974,1.882797,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_direct_block_seed_1100194.yaml,1100194,hard,direct_block,1,20,4,24,True,6.2548,7.6478,1.2227,-3.18397,1.522322,-0.599951,1.563275,-2.550323,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300423.yaml,300423,easy,clear,0,5,4,9,False,7.7936,8.1014,1.0395,2.192211,3.31078,-2.492055,-3.868836,-1.588612,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300309.yaml,300309,easy,double_block,2,5,4,9,True,4.6393,5.9176,1.2755,3.669962,2.180238,2.941357,-0.732758,3.642902,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100085.yaml,1100085,medium,double_block,2,17,4,21,True,6.3159,7.6753,1.2152,-1.387864,-2.73973,0.650474,3.75459,0.927096,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100073.yaml,1100073,medium,double_block,2,16,4,20,True,5.5357,6.9108,1.2484,2.826768,-2.500148,1.989818,0.216792,2.381604,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300395.yaml,300395,hard,clear,0,13,4,17,False,5.7588,5.7369,0.9962,-0.191125,-4.149846,0.866327,3.814345,-0.012161,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100232.yaml,1100232,medium,double_block,2,16,4,20,True,8.2161,11.0045,1.3394,-3.114633,3.876917,-0.906093,1.19953,-3.115432,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300195.yaml,300195,easy,clear,0,5,4,9,False,5.6321,5.7643,1.0235,0.139242,0.04431,-0.834748,3.816676,-4.221479,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300139.yaml,300139,medium,clear,0,6,4,10,False,5.4529,5.8959,1.0812,-0.478914,2.985183,-1.159851,1.269001,-2.180023,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300167.yaml,300167,hard,clear,0,14,4,18,False,7.9063,8.1814,1.0348,1.994743,-1.279584,2.36798,-4.212423,3.617359,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300424.yaml,300424,medium,double_block,2,9,4,13,True,8.2385,9.6261,1.1684,-1.290753,3.750753,-1.131645,3.094329,-3.22382,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_clear_seed_1100187.yaml,1100187,medium,clear,0,17,4,21,False,5.6161,5.9702,1.063,-4.060914,-0.061921,-0.177959,1.41654,-1.302209,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_clear_seed_1100131.yaml,1100131,hard,clear,0,19,4,23,False,8.1906,8.6765,1.0593,4.089139,-2.267424,2.958015,-3.977084,-0.845243,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300176.yaml,300176,hard,double_block,2,11,4,15,True,6.7758,10.3072,1.5212,-2.806119,3.500404,-1.564162,-2.265325,-3.253825,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100125.yaml,1100125,hard,double_block,2,20,4,24,True,6.6265,13.3231,2.0106,-3.902102,-0.079118,0.667219,1.471372,3.798488,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100053.yaml,1100053,hard,double_block,2,19,4,23,True,4.9239,11.138,2.262,1.356285,-2.961186,1.185782,3.779818,1.325018,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300346.yaml,300346,medium,direct_block,1,7,4,11,True,5.497,6.3016,1.1464,2.310615,-1.631275,2.215985,-0.614975,3.022546,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100016.yaml,1100016,medium,double_block,2,17,4,21,True,7.6417,8.6718,1.1348,3.05858,-4.20271,2.495343,-3.270102,0.080126,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300305.yaml,300305,hard,double_block,2,10,4,14,True,6.4867,8.1108,1.2504,-3.321655,4.132672,-1.515688,-2.253413,-2.265473,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_clear_seed_1100239.yaml,1100239,hard,clear,0,19,4,23,False,4.6048,4.6855,1.0175,1.064966,0.413812,-2.292932,-2.099164,-2.931711,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300418.yaml,300418,medium,direct_block,1,6,4,10,True,6.9338,7.9872,1.1519,2.75741,0.909325,2.777238,-3.570878,3.743192,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100108.yaml,1100108,easy,double_block,2,14,4,18,True,7.3658,8.5392,1.1593,-4.178156,2.59615,-0.868138,0.383943,-3.186804,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100169.yaml,1100169,medium,double_block,2,16,4,20,True,5.8693,7.6833,1.3091,-3.903826,-2.28641,1.404873,-3.352007,3.556898,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_direct_block_seed_1100098.yaml,1100098,hard,direct_block,1,20,4,24,True,5.963,7.761,1.3015,1.858777,-3.879423,2.429204,-3.029739,-0.464811,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100140.yaml,1100140,hard,double_block,2,20,4,24,True,7.9258,10.0261,1.265,3.637782,2.788859,-2.307243,-1.250844,-3.449703,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300293.yaml,300293,hard,double_block,2,10,4,14,True,6.9035,9.0878,1.3164,-2.323246,2.537773,-1.192331,-0.148338,-4.014216,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300171.yaml,300171,easy,clear,0,4,4,8,False,5.7677,6.0251,1.0446,-2.479622,3.003366,-1.57019,-1.809663,-2.72526,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_direct_block_seed_1100162.yaml,1100162,easy,direct_block,1,15,4,19,True,5.0508,7.9929,1.5825,0.189884,0.636217,-1.092423,2.568584,-3.819369,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100004.yaml,1100004,medium,double_block,2,18,4,22,True,5.1083,11.1712,2.1869,3.543948,-1.601903,1.899813,1.334295,3.003714,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100149.yaml,1100149,hard,double_block,2,19,4,23,True,5.1641,7.2478,1.4035,0.905518,-0.616723,-2.363462,-3.147833,-3.816456,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100117.yaml,1100117,easy,double_block,2,16,4,20,True,5.7045,7.2639,1.2734,-2.754421,1.601604,-1.025927,-0.094273,-3.444643,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300361.yaml,300361,medium,double_block,2,8,4,12,True,5.3572,6.9278,1.2932,-2.571117,-3.718554,0.270467,2.554873,-2.161543,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100228.yaml,1100228,easy,double_block,2,14,4,18,True,6.0985,7.1735,1.1763,-2.665623,3.896519,-1.281115,-0.595146,-1.839708,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300004.yaml,300004,medium,double_block,2,7,4,11,True,4.6439,5.9976,1.2915,-0.76159,0.310336,0.868773,2.671955,3.437047,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300136.yaml,300136,medium,double_block,2,6,4,10,True,4.9219,7.8765,1.6003,-0.688403,-2.377802,-0.14469,4.076534,-3.611005,original_hard
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400000.yaml,400000,easy,double_block,2,3,4,7,True,4.7666,5.7496,1.2062,1.600996,-0.917551,2.274861,-1.176607,2.956069,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200000.yaml,1200000,easy,double_block,2,16,4,20,True,7.0465,7.9598,1.1296,-3.780705,1.260264,0.200754,2.982062,3.239538,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400001.yaml,400001,medium,double_block,2,6,4,10,True,6.1912,7.5953,1.2268,1.105792,3.641151,-2.389339,-3.146113,-0.859141,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200001.yaml,1200001,medium,double_block,2,16,4,20,True,5.0171,8.0478,1.6041,-2.014075,0.76377,0.042562,2.991197,0.41927,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_direct_block_seed_400002.yaml,400002,hard,direct_block,1,11,4,15,True,6.2544,8.0947,1.2942,2.312115,-1.242958,-2.87873,-3.662258,-3.093439,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200002.yaml,1200002,hard,direct_block,1,20,4,24,True,5.1689,6.2822,1.2154,-0.527714,-0.743088,-0.606925,3.720597,-3.68752,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_clear_seed_400003.yaml,400003,easy,clear,0,4,4,8,False,5.5423,5.7714,1.0413,2.356713,-1.885165,1.366473,3.162374,3.598303,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_clear_seed_1200003.yaml,1200003,easy,clear,0,14,4,18,False,6.0986,6.08,0.997,-4.151652,-1.056239,-0.026227,1.946944,-1.049735,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400004.yaml,400004,medium,double_block,2,8,4,12,True,7.896,9.1986,1.165,-2.650546,3.59261,-0.618891,3.160743,-1.753055,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200004.yaml,1200004,medium,double_block,2,18,4,22,True,5.1811,11.378,2.196,-1.750862,-1.049738,1.218327,-0.540701,3.988094,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400005.yaml,400005,hard,double_block,2,13,4,17,True,4.8098,6.6078,1.3738,4.007664,3.76061,-2.990702,-0.622618,2.45865,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200005.yaml,1200005,hard,double_block,2,19,4,23,True,5.3691,7.3747,1.3735,-0.026834,-1.981134,2.500574,-3.988144,1.643133,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_direct_block_seed_400006.yaml,400006,easy,direct_block,1,3,4,7,True,7.7227,8.7712,1.1358,2.383262,2.890759,-2.407809,-2.756359,-2.873352,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_direct_block_seed_1200006.yaml,1200006,easy,direct_block,1,15,4,19,True,8.0231,9.3643,1.1672,0.864234,-3.800133,1.2487,3.220346,3.869202,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_clear_seed_400007.yaml,400007,medium,clear,0,9,4,13,False,6.0956,6.3645,1.0441,-3.887296,4.187484,-0.034478,2.148853,3.338421,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_clear_seed_1200007.yaml,1200007,medium,clear,0,17,4,21,False,7.4856,7.8088,1.0432,-3.986602,-3.355674,0.609784,1.935233,1.223243,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400008.yaml,400008,hard,double_block,2,14,4,18,True,5.925,7.7747,1.3122,-3.460167,-2.823113,-0.109131,2.306978,-4.181822,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200008.yaml,1200008,hard,double_block,2,18,4,22,True,6.3834,9.6971,1.5191,0.609872,-2.872173,2.031022,-2.185269,2.866678,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400009.yaml,400009,easy,double_block,2,4,4,8,True,6.1164,7.1404,1.1674,-2.945009,2.248807,-0.81067,1.610003,-1.833192,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200009.yaml,1200009,easy,double_block,2,15,4,19,True,7.7439,10.0123,1.2929,3.888722,2.139669,-2.723085,-3.002706,-1.392464,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_direct_block_seed_400010.yaml,400010,medium,direct_block,1,9,4,13,True,7.2851,8.2192,1.1282,3.263787,-2.77442,2.005232,-0.614905,3.392298,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_direct_block_seed_1200010.yaml,1200010,medium,direct_block,1,17,4,21,True,4.754,5.5153,1.1601,2.735645,-3.04556,1.465323,3.801338,1.587439,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_clear_seed_400011.yaml,400011,hard,clear,0,12,4,16,False,6.6801,7.0637,1.0574,-3.249083,0.924326,-0.485359,2.183788,-2.962511,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_clear_seed_1200011.yaml,1200011,hard,clear,0,20,4,24,False,4.6082,4.9141,1.0664,1.328156,-2.486761,2.626417,-2.635633,-0.136452,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400012.yaml,400012,easy,double_block,2,5,4,9,True,4.8727,5.8547,1.2015,-1.105001,-3.427884,0.147579,3.689457,-2.558214,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200012.yaml,1200012,easy,double_block,2,14,4,18,True,8.0699,9.1106,1.129,-3.390634,-3.25396,0.883478,2.538994,2.219819,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400013.yaml,400013,medium,double_block,2,7,4,11,True,8.0189,9.0272,1.1258,-3.820483,1.08619,0.072269,4.176788,1.674089,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200013.yaml,1200013,medium,double_block,2,18,4,22,True,7.695,9.9494,1.293,1.854577,3.977324,-1.449087,2.957637,-3.638247,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_direct_block_seed_400014.yaml,400014,hard,direct_block,1,12,4,16,True,4.798,6.0171,1.2541,-2.249499,-3.66919,1.686831,-2.978877,1.073027,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200014.yaml,1200014,hard,direct_block,1,20,4,24,True,6.9078,10.1255,1.4658,-4.113525,2.421953,-0.141085,2.574153,0.691966,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_clear_seed_400015.yaml,400015,easy,clear,0,4,4,8,False,5.8909,6.0525,1.0274,-2.19319,-1.926624,0.052949,3.688785,-2.250309,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_clear_seed_1200015.yaml,1200015,easy,clear,0,14,4,18,False,6.0708,6.4649,1.0649,-3.636589,1.950297,-0.615981,1.368664,-1.485131,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400016.yaml,400016,medium,double_block,2,6,4,10,True,4.7992,6.0445,1.2595,-2.011972,1.692794,-2.038813,-4.093737,-2.631351,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200016.yaml,1200016,medium,double_block,2,16,4,20,True,4.8502,6.4971,1.3395,-2.85266,0.132098,0.106087,1.996152,0.248696,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400017.yaml,400017,hard,double_block,2,10,4,14,True,4.8492,6.3896,1.3177,-1.153398,-0.299474,2.156787,-4.096843,3.554239,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200017.yaml,1200017,hard,double_block,2,19,4,23,True,6.5217,7.9896,1.2251,1.333563,3.330925,-2.108824,-1.933973,-2.31314,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_direct_block_seed_400018.yaml,400018,easy,direct_block,1,3,4,7,True,7.7655,8.8843,1.1441,3.553089,-2.923731,2.450928,-2.01171,2.492588,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_direct_block_seed_1200018.yaml,1200018,easy,direct_block,1,16,4,20,True,6.3883,10.6022,1.6596,0.232999,2.754043,-1.175685,2.255651,-3.305592,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_clear_seed_400019.yaml,400019,medium,clear,0,6,4,10,False,6.406,6.9335,1.0824,1.405595,-3.314195,2.039078,-1.24263,2.518759,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_clear_seed_1200019.yaml,1200019,medium,clear,0,18,4,22,False,4.604,4.7725,1.0366,-3.540158,-1.843633,1.524407,-3.909984,2.745503,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400020.yaml,400020,hard,double_block,2,13,4,17,True,4.6598,6.2159,1.334,-3.798049,2.530268,0.146323,0.816834,3.175371,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200020.yaml,1200020,hard,double_block,2,19,4,23,True,7.5624,11.7037,1.5476,-3.87224,-1.404124,-0.201827,3.509971,-3.044964,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400021.yaml,400021,easy,double_block,2,5,4,9,True,5.4639,6.4502,1.1805,1.65561,0.607287,-2.751976,-3.414021,-1.430735,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200021.yaml,1200021,easy,double_block,2,15,4,19,True,6.8516,10.3267,1.5072,-4.171637,-2.799846,1.387958,-3.30428,3.996676,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_direct_block_seed_400022.yaml,400022,medium,direct_block,1,6,4,10,True,4.8019,5.7965,1.2071,3.08808,-0.181843,2.188733,0.613641,3.933472,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_direct_block_seed_1200022.yaml,1200022,medium,direct_block,1,18,4,22,True,5.693,8.6022,1.511,1.874083,0.762147,-3.078325,-3.801537,0.317787,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_clear_seed_400023.yaml,400023,hard,clear,0,14,4,18,False,4.511,4.8616,1.0777,0.647482,-1.489268,2.770211,-3.343298,0.613735,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_clear_seed_1200023.yaml,1200023,hard,clear,0,19,4,23,False,5.0009,5.2114,1.0421,-3.67887,-3.824301,0.025044,1.258785,-3.031428,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400024.yaml,400024,easy,double_block,2,4,4,8,True,6.3708,7.3667,1.1563,-1.874848,-3.151995,0.757375,3.100332,0.827227,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200024.yaml,1200024,easy,double_block,2,15,4,19,True,4.8727,6.009,1.2332,-3.163777,-1.911619,-0.53922,1.214274,-4.050658,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400025.yaml,400025,medium,double_block,2,6,4,10,True,8.5535,10.1667,1.1886,-3.81986,-3.293257,0.430946,3.432622,1.241571,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200025.yaml,1200025,medium,double_block,2,16,4,20,True,7.246,8.6547,1.1944,-4.197912,-4.241588,0.479118,2.056493,-0.582772,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_direct_block_seed_400026.yaml,400026,hard,direct_block,1,10,4,14,True,6.7789,8.1004,1.1949,3.532429,1.450723,-2.367547,-0.820167,-3.746205,original_hard_validation
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200026.yaml,1200026,hard,direct_block,1,20,4,24,True,7.2862,8.5278,1.1704,2.955024,-2.552415,-2.826969,-4.14016,-4.209972,dense_validation
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_clear_seed_400027.yaml,400027,easy,clear,0,3,4,7,False,7.4504,7.7482,1.04,-1.908123,-2.884581,0.821996,2.903173,2.803975,original_hard_validation
