split,world_file,seed,difficulty,random_obstacle_count,boundary_wall_count,total_box_count,direct_path_blocked,astar_path_length_m,start_x,start_y,start_yaw,goal_x,goal_y,scenario,straight_distance_m,path_stretch_ratio,structured_blocker_count,source_dataset,source_split,source_repetition,training_weight
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000075.yaml,75,easy,3,4,7,False,7.6639,2.797744,-3.47966,1.617252,1.67298,3.714122,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_clear_seed_000151.yaml,151,medium,4,4,8,False,4.3598,-0.089758,-3.622292,2.394744,-3.339994,-0.829409,clear,4.2854,1.0174,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000207.yaml,207,easy,4,4,8,True,8.4971,0.929381,3.856156,2.84212,2.106419,-4.138942,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000006.yaml,6,easy,4,4,8,False,5.6649,-0.130199,-2.073893,-0.186898,-4.34607,1.416521,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000268.yaml,268,medium,4,4,8,True,7.4992,-2.766703,0.640376,-0.532865,3.482791,-2.349125,direct_block,6.9277,1.0825,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000208.yaml,208,medium,7,4,11,True,4.8559,-2.643234,0.629658,0.768749,0.550331,3.076166,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000094.yaml,94,medium,6,4,10,True,5.0708,3.93266,-0.621534,-3.013397,2.906024,4.002229,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300120.yaml,300120,easy,4,4,8,True,5.7302,-1.817651,2.456778,-0.141417,2.831409,2.189643,double_block,4.6567,1.2305,2,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000271.yaml,271,medium,8,4,12,False,7.0627,-1.398561,-2.828844,-0.128214,0.233591,3.596233,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300224.yaml,300224,hard,14,4,18,True,6.3176,-3.532611,-3.058598,-0.059266,0.953477,-3.532984,double_block,4.5111,1.4005,2,v4_focused,train,0,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300039.yaml,300039,easy,3,4,7,False,5.5153,2.229549,-3.584939,1.834913,0.311377,1.16028,clear,5.1183,1.0776,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300442.yaml,300442,medium,6,4,10,True,7.7004,-3.439389,-2.500143,1.54263,-2.94084,4.147867,direct_block,6.6667,1.1551,1,v4_focused,train,0,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000135.yaml,135,easy,4,4,8,False,5.0192,1.246691,-1.945926,-0.298449,-1.792797,1.790561,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300213.yaml,300213,easy,4,4,8,True,8.2523,1.163293,-3.140165,2.384254,-3.703534,2.008633,double_block,7.0849,1.1648,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000036.yaml,36,easy,3,4,7,True,9.6157,-4.168609,2.621908,-2.64777,3.561661,-1.875034,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300186.yaml,300186,easy,3,4,7,True,5.9153,-1.087786,-0.38575,-0.089844,4.037151,-1.194607,direct_block,5.1884,1.1401,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000228.yaml,228,easy,1,4,5,True,5.3027,-3.495869,0.631214,-0.220391,1.139976,-0.052547,direct_block,4.686,1.1316,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300353.yaml,300353,hard,10,4,14,True,9.209,3.894108,0.343303,2.790481,-2.928447,3.442522,double_block,7.4935,1.2289,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300181.yaml,300181,medium,9,4,13,True,5.8982,-0.353764,-0.328898,2.005819,-1.831678,4.06008,double_block,4.6311,1.2736,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300246.yaml,300246,easy,5,4,9,True,6.9861,0.655784,-4.05187,2.1829,-2.677294,1.355783,direct_block,6.3523,1.0998,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300163.yaml,300163,medium,7,4,11,False,7.8708,4.09927,-1.392642,3.040765,-3.314663,-0.327455,clear,7.4901,1.0508,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300085.yaml,300085,medium,7,4,11,True,7.6261,3.106055,-0.482938,2.976326,-2.355746,0.865207,double_block,5.6257,1.3556,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300089.yaml,300089,hard,10,4,14,True,5.8651,0.505766,-1.02654,2.791374,-3.631733,0.753188,double_block,4.504,1.3022,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300338.yaml,300338,hard,12,4,16,True,6.4308,1.378325,-1.277649,2.009917,-0.30268,3.657343,direct_block,5.2134,1.2335,1,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_clear_seed_000291.yaml,291,easy,2,4,6,False,5.2914,1.98786,4.055445,-1.383113,2.792398,-0.932924,clear,5.0528,1.0472,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000289.yaml,289,medium,7,4,11,False,5.432,-2.732064,-0.496593,-0.688544,2.463349,-1.078097,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000154.yaml,154,medium,6,4,10,False,5.1063,2.524334,-0.118204,2.422398,-2.542377,0.074345,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000136.yaml,136,medium,8,4,12,True,5.9371,-0.581539,2.299482,0.863734,-0.672589,-3.133106,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000030.yaml,30,easy,4,4,8,False,3.8022,0.965729,1.060322,-2.837009,2.845367,4.149279,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300393.yaml,300393,easy,4,4,8,True,9.1735,3.808378,4.100573,-1.831722,0.907181,-3.746456,double_block,8.3662,1.0965,2,v4_focused,train,2,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000002.yaml,2,hard,8,4,12,True,8.2467,-1.2088,-2.878973,-1.560848,2.68797,3.078359,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300448.yaml,300448,medium,7,4,11,True,6.881,-2.609401,-2.370945,0.32487,3.001798,-1.311759,double_block,5.7103,1.205,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300032.yaml,300032,hard,10,4,14,True,6.9714,-1.986578,-2.008566,0.536108,2.973868,0.417735,double_block,5.522,1.2625,2,v4_focused,train,6,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300150.yaml,300150,easy,5,4,9,True,9.0637,-2.498338,-3.07992,0.814267,3.408179,2.336439,direct_block,8.014,1.131,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300162.yaml,300162,easy,5,4,9,True,5.289,0.183277,2.577442,-1.519261,0.346125,-1.956233,direct_block,4.5366,1.1659,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000168.yaml,168,easy,4,4,8,True,6.0971,0.399348,3.127914,0.732661,-0.001822,-2.452252,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300062.yaml,300062,hard,14,4,18,True,8.1998,3.226089,-2.455293,3.035823,-3.464815,-1.050806,direct_block,6.8367,1.1994,1,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300356.yaml,300356,hard,14,4,18,True,9.6947,1.899594,2.986804,-1.53034,1.999842,-2.88513,double_block,5.8728,1.6508,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000281.yaml,281,hard,8,4,12,True,4.6959,-3.331458,-0.488244,2.861884,0.060982,-2.185812,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000002.yaml,2,hard,8,4,12,True,8.2467,-1.2088,-2.878973,-1.560848,2.68797,3.078359,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000132.yaml,132,easy,3,4,7,True,5.8296,2.405797,2.545428,-0.315336,0.403893,-2.191034,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000250.yaml,250,medium,8,4,12,True,5.529,-2.983063,1.491554,2.72721,1.767834,0.515493,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000016.yaml,16,medium,7,4,11,True,6.4341,-1.871079,-2.378191,1.325761,-4.299074,3.080989,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000261.yaml,261,easy,3,4,7,False,5.4878,-4.086538,3.916812,-1.487602,0.400889,1.633547,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000266.yaml,266,hard,8,4,12,True,4.9165,1.527407,-0.472339,0.582834,-2.654478,-1.022589,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300254.yaml,300254,hard,14,4,18,True,7.4571,-0.275056,1.952041,-2.010447,-1.775966,-2.563152,direct_block,4.7581,1.5672,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000122.yaml,122,hard,12,4,16,True,9.3837,3.235751,3.563017,-1.758003,-3.732437,-1.161008,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300248.yaml,300248,hard,11,4,15,True,6.1108,2.880507,-4.179953,1.499698,3.805678,0.517273,double_block,4.7875,1.2764,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300365.yaml,300365,hard,10,4,14,True,11.5622,3.932271,3.229698,-2.43294,-1.549961,-1.761724,double_block,7.4141,1.5595,2,v4_focused,train,4,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000207.yaml,207,easy,4,4,8,True,8.4971,0.929381,3.856156,2.84212,2.106419,-4.138942,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300156.yaml,300156,easy,3,4,7,True,5.9039,0.382878,-1.513993,2.151028,-2.232248,2.499852,double_block,4.7906,1.2324,2,v4_focused,train,4,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300398.yaml,300398,hard,10,4,14,True,5.6971,-2.032616,0.426662,0.79411,0.773182,4.011763,direct_block,4.5525,1.2514,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000217.yaml,217,medium,7,4,11,True,8.3437,1.869878,-2.510475,-1.33469,-3.636295,2.631522,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000155.yaml,155,hard,12,4,16,True,6.9278,4.188425,-1.868273,0.24909,1.622,3.837712,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000042.yaml,42,easy,4,4,8,True,5.8102,2.101489,-2.219441,1.51216,-3.13602,-3.458292,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300098.yaml,300098,hard,13,4,17,True,6.4971,-2.45126,-2.139854,0.103157,2.75574,-1.72121,direct_block,5.2238,1.2437,1,v4_focused,train,5,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000177.yaml,177,easy,1,4,5,True,7.769,-3.881825,2.799754,-0.231969,2.888377,0.799311,direct_block,7.0596,1.1005,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000239.yaml,239,hard,8,4,12,True,5.921,1.832008,-0.72274,-0.576018,-0.555923,4.170043,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000082.yaml,82,medium,2,4,6,True,5.1588,2.289861,4.109105,-2.876198,-1.76691,2.758809,direct_block,4.2756,1.2066,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000003.yaml,3,easy,2,4,6,True,4.3129,-3.215322,3.61872,0.663501,-0.225734,0.703413,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000016.yaml,16,medium,7,4,11,True,6.4341,-1.871079,-2.378191,1.325761,-4.299074,3.080989,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_clear_seed_000255.yaml,255,easy,1,4,5,False,5.9849,3.850414,-0.286823,-2.561949,-0.697961,-3.682903,clear,5.6764,1.0544,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000287.yaml,287,hard,12,4,16,True,4.872,-2.055992,3.905086,-1.728696,-0.721458,0.562311,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000234.yaml,234,easy,3,4,7,True,3.5839,-3.849124,0.69997,2.32611,-0.772041,1.820999,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300295.yaml,300295,medium,9,4,13,False,6.0147,-1.121713,-3.832236,0.382,3.964526,-1.67661,clear,5.5242,1.0888,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000017.yaml,17,hard,6,4,10,True,6.0033,1.743712,0.341576,2.373918,-1.88465,3.548691,direct_block,4.8426,1.2397,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000016.yaml,16,medium,7,4,11,True,6.4341,-1.871079,-2.378191,1.325761,-4.299074,3.080989,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000136.yaml,136,medium,8,4,12,True,5.9371,-0.581539,2.299482,0.863734,-0.672589,-3.133106,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000146.yaml,146,hard,9,4,13,True,5.2833,-1.495084,2.674681,-2.611186,-2.966938,-1.895264,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300048.yaml,300048,easy,5,4,9,True,6.1884,-1.12105,-0.61389,0.358905,3.497192,1.198462,double_block,4.9611,1.2474,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300335.yaml,300335,hard,10,4,14,False,4.6925,0.752569,2.399786,-1.578146,1.064232,-2.225187,clear,4.6355,1.0123,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000268.yaml,268,medium,7,4,11,True,5.0822,-0.693183,-3.295781,2.574473,-2.831802,0.655443,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300142.yaml,300142,medium,9,4,13,True,5.6559,-0.641799,-0.961751,-0.054293,3.912721,-0.671704,direct_block,4.5637,1.2393,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000050.yaml,50,hard,11,4,15,True,3.3439,-1.182351,3.400077,-1.067835,1.675125,2.322052,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000052.yaml,52,medium,7,4,11,True,5.281,-2.756608,-1.338938,-0.708844,1.137924,-4.05251,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000277.yaml,277,medium,5,4,9,False,5.7278,-2.463068,-4.004226,0.759679,-0.223675,0.769808,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000007.yaml,7,medium,7,4,11,False,3.8457,-0.915036,-3.929908,0.520172,2.795086,-3.531069,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300218.yaml,300218,hard,11,4,15,True,6.4639,-2.628526,3.928482,-0.582664,1.554273,0.966147,direct_block,5.1255,1.2611,1,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000065.yaml,65,hard,5,4,9,True,6.3622,-0.48367,3.627905,-0.955863,2.770058,-0.540025,direct_block,5.2876,1.2032,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000132.yaml,132,easy,3,4,7,True,5.8296,2.405797,2.545428,-0.315336,0.403893,-2.191034,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000202.yaml,202,medium,3,4,7,True,5.3302,1.230636,-0.769776,2.684321,-2.566257,1.501953,direct_block,4.4246,1.2047,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300092.yaml,300092,hard,11,4,15,True,10.0341,2.405601,4.167901,-1.60232,1.932252,-0.342622,double_block,4.5353,2.2125,2,v4_focused,train,4,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000231.yaml,231,easy,2,4,6,False,3.4571,3.663174,-2.336882,-1.202418,2.410094,0.604179,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000225.yaml,225,easy,4,4,8,False,6.3574,-2.802599,1.667033,-0.834464,0.948119,-3.176779,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300127.yaml,300127,medium,6,4,10,False,5.209,2.41837,-3.73506,2.026277,0.701126,0.738158,clear,4.7915,1.0871,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000063.yaml,63,easy,3,4,7,False,7.85,3.843513,-3.236648,-2.951956,-2.307015,0.862308,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000176.yaml,176,hard,8,4,12,True,4.2925,3.86149,2.413438,-1.147815,2.877269,-1.001516,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300374.yaml,300374,hard,13,4,17,True,6.7176,2.181369,2.284328,2.795766,-3.255267,4.104153,direct_block,5.7331,1.1717,1,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000298.yaml,298,medium,6,4,10,True,3.8571,-0.334908,3.648232,-3.059032,1.056042,0.5281,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300118.yaml,300118,medium,7,4,11,True,8.1861,-2.775109,0.183679,-0.624216,3.590486,-3.400875,direct_block,7.3055,1.1205,1,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000249.yaml,249,easy,2,4,6,True,5.049,0.703876,0.884668,0.586852,4.142215,3.074386,direct_block,4.0764,1.2386,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000045.yaml,45,easy,3,4,7,False,7.4457,-3.350908,2.676646,0.938105,3.970123,3.092154,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_clear_seed_000043.yaml,43,medium,2,4,6,False,4.089,-1.938544,-2.704363,1.999064,-3.709981,0.673777,clear,3.8144,1.072,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300105.yaml,300105,easy,3,4,7,True,7.121,2.433487,-0.728335,-2.917059,-3.709477,-1.285801,double_block,6.1682,1.1545,2,v4_focused,train,2,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300137.yaml,300137,hard,12,4,16,True,6.9747,-1.375568,3.688127,-2.033559,-4.053762,-1.27849,double_block,5.6427,1.2361,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000219.yaml,219,easy,4,4,8,True,4.6822,0.237998,-1.49046,-0.397937,2.027581,2.448867,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300032.yaml,300032,hard,10,4,14,True,6.9714,-1.986578,-2.008566,0.536108,2.973868,0.417735,double_block,5.522,1.2625,2,v4_focused,train,5,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300025.yaml,300025,medium,9,4,13,True,7.3472,2.436438,-2.7551,-3.134501,-3.911782,-3.62189,double_block,6.4071,1.1467,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000028.yaml,28,medium,5,4,9,False,5.5257,2.293819,-2.514982,2.860182,-3.094451,-2.932997,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000055.yaml,55,medium,5,4,9,False,8.3976,-2.642653,4.340332,-1.986936,-1.716614,-3.656927,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300145.yaml,300145,medium,9,4,13,True,6.9198,1.441243,-1.635225,-3.012195,-3.836573,-2.205088,double_block,5.3085,1.3035,2,v4_focused,train,4,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300100.yaml,300100,medium,6,4,10,True,7.5872,-1.317023,1.923084,-0.867312,3.149786,-2.636031,double_block,6.3826,1.1887,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000190.yaml,190,medium,2,4,6,True,6.6878,-0.89898,-3.619909,2.076851,-3.523972,1.754462,direct_block,5.9812,1.1181,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300258.yaml,300258,easy,4,4,8,True,6.6239,-3.573493,-1.731173,1.25198,-2.426498,4.152867,direct_block,5.9948,1.1049,1,v4_focused,train,4,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300079.yaml,300079,medium,9,4,13,False,7.0992,2.557323,2.507184,-2.085114,-0.523428,-3.344252,clear,6.6129,1.0735,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000177.yaml,177,easy,2,4,6,False,6.5884,0.71889,1.823409,2.069574,2.684366,-3.973162,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000175.yaml,175,medium,8,4,12,True,4.9165,1.952418,1.644936,-1.524391,1.648558,-2.652588,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300321.yaml,300321,easy,5,4,9,True,6.5335,-1.14505,2.474241,-0.514326,3.523579,0.020013,double_block,5.2744,1.2387,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000205.yaml,205,medium,8,4,12,True,4.0251,-3.492753,3.008678,2.961053,-0.274374,1.780458,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300411.yaml,300411,easy,3,4,7,False,7.2559,3.634283,-2.462527,-2.959227,-2.894591,-4.084558,clear,6.7273,1.0786,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000222.yaml,222,easy,1,4,5,True,7.4055,2.041736,-0.498914,-2.496782,-3.611845,-4.111887,direct_block,6.7094,1.1037,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000222.yaml,222,easy,2,4,6,True,6.5382,-1.6867,-4.09602,-0.368796,-2.409919,2.089777,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000163.yaml,163,medium,8,4,12,True,9.0855,-2.845777,3.165698,-1.850375,2.519505,-2.464075,,,,,v2,train,general_replay,0.40
